seed: 1847191492
fps: 30
mean: 0.125
std: 0.025
max_delay: 0.1832
['id', 'frame_id', 'arrival_time', 'deadline', 'lost']
total packets: 17181
lost packets: 155
0,0,0,0.102387892755,0.1832,False
0,1,0,0.159350026931,0.1832,False
0,2,0,0.144344740251,0.1832,False
0,3,0,0.129209303257,0.1832,False
0,4,0,0.115271253344,0.1832,False
0,5,0,0.147450205783,0.1832,False
0,6,0,0.141357456929,0.1832,False
0,7,0,0.118069188438,0.1832,False
0,8,0,0.140999589498,0.1832,False
0,9,0,0.0988381248626,0.1832,False
0,10,0,0.10370176579,0.1832,False
0,11,0,0.110793846506,0.1832,False
0,12,0,0.123339128892,0.1832,False
0,13,0,0.145103856594,0.1832,False
0,14,0,0.12657873001,0.1832,False
0,15,0,0.0801322251984,0.1832,False
0,16,0,0.132105070819,0.1832,False
0,17,0,0.1329178718,0.1832,False
0,18,0,0.142738217201,0.1832,False
0,19,0,0.117215272289,0.1832,False
0,20,0,0.150181686533,0.1832,False
0,21,0,0.137580258611,0.1832,False
0,22,0,0.133341663217,0.1832,False
0,23,0,0.125383225193,0.1832,False
0,24,0,0.106432825769,0.1832,False
0,25,0,0.103064217127,0.1832,False
0,26,0,0.112154357631,0.1832,False
0,27,0,0.141155334781,0.1832,False
0,28,0,0.126982683212,0.1832,False
0,29,0,0.133016113572,0.1832,False
0,30,0,0.111628792031,0.1832,False
0,31,0,0.143823863338,0.1832,False
0,32,0,0.150392183393,0.1832,False
0,33,0,0.122834848401,0.1832,False
0,34,0,0.143964106439,0.1832,False
0,35,0,0.0823400707353,0.1832,False
0,36,0,0.113603954414,0.1832,False
0,37,0,0.128289815276,0.1832,False
0,38,0,0.152941694474,0.1832,False
0,39,0,0.0505184423553,0.1832,False
0,40,0,0.12485521269,0.1832,False
0,41,0,0.104157083853,0.1832,False
0,42,0,0.131410710217,0.1832,False
0,43,0,0.132445572889,0.1832,False
0,44,0,0.109118250273,0.1832,False
0,45,0,0.157565317883,0.1832,False
0,46,0,0.103647795544,0.1832,False
0,47,0,0.107998196001,0.1832,False
0,48,0,0.124525721684,0.1832,False
0,49,0,0.0865056504994,0.1832,False
0,50,0,0.128156343295,0.1832,False
0,51,0,0.106679104026,0.1832,False
0,52,0,0.150175774314,0.1832,False
