comparison of the two following files
reference video: ../case_1_ref_video.mp4
video to be compared to reference: packet_loss_simulation_1280_0video.mp4
mse_avg: 2840.14693567
nrsme_avg: 0.254200367725
psnr_avg: 18.8861333789
ssim_avg: 0.68113517069
last frame which could be compared: 600
['frame_num', 'MSE', 'NRSME', 'PSNR', 'SSIM']
0,0.0,0.0,0.0,50.0,1.0
0,1.0,0.0,0.0,50.0,1.0
0,2.0,0.0,0.0,50.0,1.0
0,3.0,0.0,0.0,50.0,1.0
0,4.0,0.0,0.0,50.0,1.0
0,5.0,0.0,0.0,50.0,1.0
0,6.0,0.0,0.0,50.0,1.0
0,7.0,0.0,0.0,50.0,1.0
0,8.0,0.0,0.0,50.0,1.0
0,9.0,0.0,0.0,50.0,1.0
0,10.0,0.0,0.0,50.0,1.0
0,11.0,0.0,0.0,50.0,1.0
0,12.0,0.0,0.0,50.0,1.0
0,13.0,0.0,0.0,50.0,1.0
0,14.0,3.941311728395062,0.008353665026412693,42.17439575185804,0.9996394191591707
0,15.0,0.3788252314814815,0.00258983453269182,52.34641463587765,0.9997204931708329
0,16.0,0.30083622685185185,0.0023078865617472445,53.34750227836196,0.9998074937423234
0,17.0,3960.370464891975,0.26479903196652366,12.153445478381093,0.9384853905706105
0,18.0,11368.968237364968,0.4486483598033144,7.573593077150049,0.8122399884157776
0,19.0,3982.577051986883,0.2655378743821215,12.129161739015812,0.9378378215910743
0,20.0,45.812538580246915,0.028479682609404634,31.520960031488727,0.9977703021555364
0,21.0,40.98567853009259,0.0269376370104448,32.00448231511497,0.9973074597393048
0,22.0,38.229829764660494,0.026016120835908176,32.30677996734134,0.9970426388053208
0,23.0,42.13976900077161,0.027314108534377754,31.88388210278439,0.9970977321923766
0,24.0,42.115896990740744,0.027306291178813103,31.88634306072324,0.9971246710227203
0,25.0,40.13008632330247,0.026654768443398237,32.09610266927902,0.996992987275018
0,26.0,38.20671971450617,0.02600809636437041,32.30940608472438,0.9970150782885693
0,27.0,38.2966796875,0.0260386870456869,32.299192384895065,0.9970099185606381
0,28.0,38.00492959104938,0.02593928493248303,32.33240428584314,0.9971238221843138
0,29.0,36.98512538580247,0.0255889143237776,32.450532654960696,0.9970473817868772
0,30.0,36.490798128858025,0.025417306665631193,32.50896998485225,0.9970456205752438
0,31.0,35.83349922839506,0.02518733416225332,32.587911407180016,0.9971057450222359
0,32.0,35.66022665895062,0.02512634756613108,32.60896261613019,0.9972177544011647
0,33.0,35.833265817901236,0.025187244684794483,32.587939696133596,0.9971249288193849
0,34.0,36.169074074074075,0.025304952154671777,32.54742969874259,0.9970971661966079
0,35.0,35.932241512345676,0.025221959423222216,32.57596050813868,0.9971243705485795
0,36.0,35.87971016589506,0.025203507108620148,32.582314346859576,0.9972130319174727
0,37.0,35.763458719135805,0.025162653630407456,32.59640847668027,0.9971470268294239
0,38.0,35.79845293209876,0.02517495731788932,32.592161023125975,0.9970615755451417
0,39.0,36.48470148533951,0.025415122113340714,32.509695636244395,0.9968376394221047
0,40.0,38.00311005015432,0.02593853247838898,32.33261221557641,0.9965939779261735
0,41.0,36.29334587191358,0.02534838671083308,32.53253353352748,0.9963918672546409
0,42.0,34.32206741898148,0.024650376352947097,32.77506920805084,0.9964127270139218
0,43.0,34.45523871527778,0.024698196528420986,32.75825097696328,0.996474869062397
0,44.0,34.97362702546296,0.024883305506904922,32.69339686652414,0.9966001339383136
0,45.0,34.65526138117284,0.024769761603354912,32.73311182083212,0.9964121487777228
0,46.0,35.93366801697531,0.025222425548363465,32.57578809729932,0.996413923526973
0,47.0,34.32066116898148,0.024649836443074034,32.77524715162267,0.996350942978741
0,48.0,40.581150173611114,0.026803672053479423,32.047560089795105,0.9962294338629141
0,49.0,40.39554012345679,0.026811602156675312,32.0674694146747,0.9961384025342057
0,50.0,42.16875626929012,0.02756490234002689,31.880895688013453,0.9959154211823833
0,51.0,41.0529224537037,0.027470760023644514,31.99736281986378,0.9961335492204922
0,52.0,50.38528886959877,0.030740774070172797,31.107766080606094,0.9962713694431607
0,53.0,27.671600597993827,0.02319422622773395,33.71046080267906,0.9964854170309235
0,54.0,31.62758777006173,0.024758050220385942,33.13014291244349,0.9964825785673839
0,55.0,23.647692901234567,0.021623091642464884,34.39291584045145,0.9966127526855859
0,56.0,24.548964602623457,0.022163474128078835,34.230471811848844,0.9967450767451633
0,57.0,15.057615258487655,0.017534263279698634,36.35324164706275,0.996904303482633
0,58.0,19.609321952160492,0.020059844657267473,35.20617783902126,0.9968209296233683
0,59.0,23.03775318287037,0.02195769335900955,34.50640239756599,0.9969566972777527
0,60.0,9.607332658179013,0.014378505030530389,38.30477532265729,0.9968549833746871
0,61.0,20.099532214506173,0.02084340873095307,35.09894410861489,0.9964604826037584
0,62.0,7.744711130401234,0.013124239103038745,39.240751371990726,0.9968280357783855
